y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
2.35,3,1.75,1490.0,7150.0,1.0,A0,0,6,1490,0,,9100.0,48
4.8,4,2.25,2220.0,8125.0,1.0,A0,0,8,1450,770,1980.0,8700.0,50
5.75,4,2.75,2610.0,4160.0,3.0,A0,0,8,1910,700,1470.0,4140.0,105
0.78,3,1.0,1200.0,10500.0,1.0,A0,0,7,1200,0,,10500.0,53
2.3,3,2.5,1320.0,2480.0,2.0,A0,0,7,1320,0,1320.0,3240.0,10
5.95,4,2.25,2040.0,7031.0,2.0,A0,0,8,2040,0,1670.0,7031.0,3
4.4,2,1.0,910.0,4725.0,1.0,A0,0,7,910,0,1600.0,5200.0,66
6.75,3,1.75,,15232.0,1.0,A0,0,8,1570,1200,2340.0,11400.0,39
3.25,3,3.0,2090.0,7634.0,1.0,A0,0,8,1450,640,2090.0,9600.0,14
2.9295,3,1.75,2290.0,8234.0,1.0,A0,0,7,1250,1040,1660.0,7200.0,65
8.45,4,3.25,2190.0,4265.0,2.0,A0,0,9,1540,650,1730.0,4265.0,0
4.55,3,1.0,1440.0,27505.0,1.0,A0,0,8,1440,0,,16400.0,64
1.66,3,1.0,880.0,6050.0,1.0,A0,0,6,880,0,1130.0,6050.0,70
6.4,3,1.75,1650.0,7276.0,1.5,A0,4,7,1150,500,2300.0,8088.0,87
11.9,4,2.25,2870.0,6000.0,1.0,A0,0,8,1730,1140,2370.0,5500.0,64
7.14,3,3.0,3740.0,39640.0,2.0,A0,2,10,3740,0,2930.0,26136.0,24
3.2,1,1.0,790.0,3000.0,1.0,A0,0,6,790,0,1110.0,4100.0,62
1.621,3,1.75,1360.0,9603.0,1.0,A0,0,7,1360,0,2240.0,10605.0,52
2.4,2,1.0,1740.0,3622.0,1.0,A0,0,7,950,790,1270.0,3800.0,91
2.25,3,1.0,1320.0,7200.0,1.0,A0,0,7,1320,0,1720.0,7249.0,56
4.86,3,2.25,1710.0,4140.0,2.0,A0,0,8,1710,0,1730.0,3680.0,11
1.3,3,1.0,1180.0,8240.0,1.0,A0,0,7,1180,0,1180.0,7840.0,48
1.33,3,1.5,1210.0,7247.0,1.0,A0,0,7,1210,0,1370.0,7869.0,48
7.9,4,1.75,1800.0,4180.0,2.0,A0,3,8,1800,0,2180.0,4620.0,94
6.325,4,4.0,1550.0,6596.0,1.5,A0,0,7,1550,0,1830.0,4850.0,108
4.07,4,2.75,3010.0,15750.0,1.0,A0,0,8,1560,1450,2110.0,9450.0,42
4.47,4,2.5,2835.0,6598.0,2.0,A0,0,8,2835,0,2770.0,6969.0,13
3.3795,4,2.5,2430.0,6796.0,2.0,A0,0,8,2430,0,2450.0,8400.0,22
1.715,3,1.5,1270.0,11600.0,1.0,A0,0,7,1270,0,,9945.0,51
1.5,3,1.5,1220.0,8345.0,1.5,A0,0,7,1220,0,1880.0,10169.0,84
6.55,4,1.5,2340.0,5000.0,2.0,A0,0,8,2100,240,2320.0,5500.0,103
3.5,2,1.0,1430.0,13300.0,1.5,A0,0,6,1230,200,1950.0,11421.0,94
3.4,4,2.5,2550.0,4500.0,2.0,A0,0,7,2550,0,2340.0,4526.0,6
9.64,4,1.0,3410.0,,2.0,A0,0,8,2190,1220,2550.0,5000.0,105
2.5,4,2.5,1930.0,8458.0,2.0,A0,0,7,1930,0,1670.0,9485.0,22
3.25,3,1.5,1330.0,9900.0,1.0,A0,0,7,1330,0,1940.0,9900.0,59
3.05,4,2.25,2150.0,20181.0,1.0,A0,0,7,1090,1060,2150.0,10480.0,52
1.6,3,1.75,1400.0,6300.0,1.0,A0,0,7,1400,0,1400.0,8490.0,17
4.35,2,1.0,1390.0,5544.0,1.0,A0,0,7,930,460,1710.0,6200.0,68
6.425,3,1.0,2090.0,4000.0,1.5,A0,2,8,1890,200,2090.0,4000.0,84
8.55,4,3.0,2900.0,10400.0,1.0,A0,3,8,1530,1370,,10400.0,56
5.66,3,1.75,,9603.0,1.0,A0,0,7,1480,0,2660.0,10766.0,63
9.35,4,3.5,3350.0,3752.0,2.0,A0,0,9,2550,800,1050.0,4960.0,8
6.5,3,2.5,2620.0,28703.0,1.0,A0,0,10,2620,0,2950.0,30290.0,30
2.8,5,2.5,3220.0,5806.0,2.0,A0,0,8,3220,0,2760.0,5813.0,13
8.24,4,3.5,2490.0,,2.0,A0,0,9,1780,710,,5500.0,0
1.28,3,1.75,1490.0,8000.0,1.0,A0,0,7,1200,290,1540.0,8000.0,37
7.23,5,2.75,3220.0,5934.0,2.0,A0,0,9,3220,0,3100.0,5934.0,9
6.95,4,2.5,2350.0,8001.0,2.0,A0,0,8,2350,0,,8001.0,28
3.27,3,2.5,1970.0,12205.0,2.0,A0,0,8,1970,0,2640.0,9636.0,25
12.15,5,3.5,4090.0,290980.0,1.0,A0,0,11,2920,1170,1880.0,9255.0,13
2.35,3,1.0,1010.0,9945.0,1.0,A0,0,6,1010,0,1390.0,12710.0,42
6.14,4,2.75,3220.0,16145.0,2.0,A0,0,10,3220,0,,12921.0,22
3.6,3,2.25,,7200.0,1.0,A0,0,7,1230,660,1970.0,8101.0,42
1.65,4,1.0,1910.0,16320.0,1.5,A0,0,6,1910,0,1380.0,9000.0,81
3.0,3,2.5,1580.0,5725.0,2.0,A0,0,7,1580,0,1510.0,5725.0,11
1.4,3,1.0,1190.0,7500.0,1.0,A0,0,7,1190,0,1200.0,9750.0,47
2.58,4,2.5,2100.0,7366.0,2.0,A0,0,8,2100,0,2060.0,7324.0,18
2.81,4,2.5,2470.0,5074.0,2.0,A0,0,8,2470,0,2470.0,5078.0,11
3.91,4,2.0,2240.0,4508.0,1.0,A0,2,8,1340,900,1930.0,5250.0,89
4.45,3,2.0,1510.0,3760.0,1.0,A0,0,7,930,580,1510.0,3760.0,90
5.6,4,2.5,4260.0,36360.0,1.5,A0,0,8,4100,160,2430.0,17888.0,80
4.14,2,1.75,1810.0,4220.0,2.0,A0,0,8,1810,0,,4479.0,11
2.55,3,1.75,2020.0,11050.0,1.0,A0,0,8,1320,700,1940.0,11050.0,46
2.0,2,1.0,900.0,57063.0,1.0,A0,0,6,900,0,1440.0,268765.0,77
11.0,4,2.5,4700.0,49658.0,2.0,A0,0,10,4700,0,2870.0,49658.0,16
1.86,4,1.5,2040.0,10488.0,1.0,A0,0,7,1190,850,,10488.0,54
3.005,4,2.5,2301.0,6452.0,2.0,A0,0,9,2301,0,,6054.0,5
1.58,3,1.0,1100.0,7657.0,1.0,A0,0,7,1100,0,1300.0,8000.0,60
5.575,4,2.0,1770.0,5000.0,2.0,A0,0,7,1770,0,1550.0,5000.0,109
3.325,3,3.5,1522.0,1465.0,2.0,A0,0,8,1248,274,,1341.0,9
6.0,3,1.5,1460.0,6480.0,1.0,A0,2,7,980,480,2180.0,6912.0,75
7.75,4,3.5,2640.0,5900.0,2.0,A0,2,8,2640,0,1700.0,5900.0,78
4.01,3,1.75,1650.0,9600.0,1.0,A0,0,7,1650,0,2040.0,12220.0,38
3.5,2,1.0,1320.0,8830.0,1.0,A0,0,7,1020,300,1620.0,8531.0,76
2.45,3,1.0,1270.0,7400.0,1.0,A0,2,7,1270,0,1800.0,7400.0,59
7.8,4,2.25,2480.0,36974.0,2.0,A0,0,9,2480,0,3160.0,35070.0,42
1.33,4,2.75,1810.0,8677.0,1.5,A0,0,7,1810,0,1740.0,8677.0,53
6.85,4,2.5,2920.0,7901.0,2.0,A0,0,9,2920,0,3020.0,7900.0,11
3.15,4,1.75,1910.0,77574.0,1.0,A0,0,8,1910,0,2130.0,37026.0,44
2.55,2,1.0,720.0,7250.0,1.0,A0,0,5,720,0,1760.0,7250.0,72
2.635,3,2.25,1333.0,1470.0,3.0,A0,3,7,1333,0,1360.0,1680.0,6
1.55,2,0.75,650.0,5360.0,1.0,A0,0,5,650,0,1110.0,6700.0,84
0.9005,3,1.0,1200.0,8514.0,1.0,A0,0,7,1200,0,,8985.0,56
3.6,2,1.75,,12142.0,1.0,A0,0,9,1910,0,,12326.0,39
2.75,3,3.25,1210.0,941.0,2.0,A0,0,8,1000,210,,1493.0,13
5.7,4,2.0,2780.0,11583.0,1.0,A0,3,8,1190,1590,2580.0,10241.0,60
2.1,3,1.5,1490.0,10367.0,1.0,A0,0,7,1010,480,1000.0,8254.0,58
1.55,4,1.5,1520.0,8800.0,1.0,A0,0,7,1520,0,1370.0,8800.0,55
0.17,2,1.0,760.0,5500.0,1.5,A0,0,5,760,0,1040.0,5515.0,68
6.15,3,2.0,1890.0,6620.0,1.0,A0,3,8,1890,0,2590.0,7188.0,61
0.95,2,1.0,870.0,6537.0,1.0,A0,0,6,870,0,1100.0,8701.0,67
6.5,3,2.5,2610.0,7510.0,2.0,A0,0,9,2610,0,2610.0,8458.0,19
3.0395,4,2.0,1820.0,8400.0,1.0,A0,0,7,1300,520,1700.0,9450.0,59
5.57,5,3.0,3520.0,36558.0,2.0,A0,0,8,2100,1420,3000.0,36558.0,30
4.68,4,2.25,2060.0,8767.0,2.0,A0,0,8,2060,0,1610.0,8062.0,32
2.55,4,2.5,2105.0,6093.0,2.0,A0,0,8,2105,0,1930.0,8022.0,12
8.0,4,1.75,2180.0,9726.0,1.0,A0,0,9,2180,0,2560.0,10244.0,49
4.45,4,2.25,1870.0,7700.0,2.0,A0,0,7,1870,0,1970.0,7700.0,38
1.1,2,1.0,820.0,16030.0,1.0,A0,0,5,820,0,1880.0,14046.0,92
1.55,3,1.0,1060.0,10228.0,1.0,A0,0,7,1060,0,1570.0,10228.0,67
4.97,3,2.25,1830.0,7897.0,1.0,A0,0,8,1290,540,1990.0,8306.0,29
8.77,3,2.5,2450.0,4400.0,2.0,A0,0,9,1800,650,2220.0,5500.0,93
4.02,3,2.5,1740.0,4960.0,2.0,A0,0,8,1740,0,1740.0,5021.0,23
1.95,3,1.5,1430.0,8960.0,1.0,A0,0,6,1430,0,1560.0,10125.0,62
2.35,4,2.5,2440.0,7093.0,2.0,A0,0,7,2440,0,,6072.0,16
6.65,5,3.0,,51836.0,1.0,A0,0,8,2174,1481,2530.0,8606.0,60
3.75,4,2.5,2300.0,19250.0,1.0,A0,0,7,2300,0,1460.0,19250.0,60
13.13,4,2.5,3450.0,17400.0,1.5,A0,0,9,2180,1270,3770.0,19530.0,51
5.73,4,2.5,3290.0,6203.0,2.0,A0,0,9,3290,0,2990.0,6835.0,7
13.69,4,2.75,2660.0,9547.0,1.0,A0,1,8,1930,730,2410.0,10001.0,47
5.075,2,2.0,1540.0,6804.0,1.0,A0,0,7,1020,520,1380.0,6930.0,73
2.67,3,2.0,2250.0,7757.0,1.0,A0,0,8,2250,0,1970.0,6866.0,23
6.54,3,2.5,2440.0,4244.0,2.0,A0,0,8,2440,0,2690.0,4556.0,4
3.1,3,1.75,1350.0,155073.0,1.0,A0,0,7,1350,0,1560.0,50965.0,46
2.75,4,3.0,3380.0,16133.0,1.0,A0,1,8,2330,1050,2500.0,11100.0,56
13.049,3,3.25,3786.0,38038.0,1.0,A1,4,9,1934,1852,,33361.0,37
18.15,4,4.25,4285.0,9345.0,2.0,A0,0,10,4285,0,1570.0,8994.0,2
6.05,3,1.75,1660.0,5750.0,1.0,A0,0,7,1080,580,2060.0,5560.0,106
7.25,4,2.5,3100.0,7807.0,2.0,A0,0,9,3100,0,3100.0,7807.0,12
4.25,3,2.5,2410.0,34848.0,1.5,A0,0,8,2410,0,2420.0,16424.0,39
9.75,4,4.25,,13833.0,2.0,A0,3,10,3320,1070,3850.0,11652.0,12
8.878,4,2.75,3630.0,11775.0,2.0,A0,0,10,3630,0,3800.0,12451.0,16
2.06,3,1.0,1300.0,5782.0,1.0,A0,0,6,1300,0,1020.0,7200.0,56
2.75,4,2.0,1720.0,7210.0,1.0,A0,0,7,860,860,,7210.0,44
4.55,3,2.5,1950.0,9906.0,2.0,A0,0,8,1950,0,1860.0,7689.0,27
3.35,3,2.25,1800.0,36704.0,1.0,A0,0,8,1360,440,2730.0,36404.0,37
1.62,3,1.0,920.0,5546.0,1.0,A0,0,6,920,0,1300.0,5546.0,87
8.9,4,2.5,4070.0,57587.0,2.0,A0,0,10,4070,0,,35960.0,26
1.9,2,1.0,1600.0,7936.0,1.0,A0,0,7,1600,0,1580.0,7440.0,68
6.05,6,2.0,1670.0,3000.0,1.0,A0,0,7,900,770,1330.0,1099.0,104
7.2495,4,3.5,4220.0,196817.0,2.0,A0,0,10,4220,0,2500.0,195395.0,22
3.75,3,2.0,1680.0,11250.0,1.0,A0,0,8,1680,0,1760.0,12160.0,48
3.25,3,2.0,1860.0,12944.0,1.0,A0,0,9,1860,0,2500.0,29279.0,13
7.1,4,2.5,3300.0,10514.0,2.0,A0,0,10,3300,0,2820.0,11462.0,31
1.0,2,1.0,800.0,7150.0,1.0,A0,0,5,800,0,1220.0,8019.0,82
2.15,3,1.5,1310.0,8100.0,1.0,A0,0,7,1310,0,1330.0,8100.0,50
3.44,2,2.25,1180.0,1253.0,2.0,A0,0,8,840,340,1310.0,1963.0,7
1.7195,3,3.0,1670.0,4440.0,1.0,A0,0,7,1670,0,1670.0,4622.0,1
5.35,5,2.5,3990.0,3839.0,1.0,A0,0,8,1990,2000,2090.0,5000.0,53
5.5495,3,2.5,1680.0,1620.0,2.0,A0,0,9,1120,560,1610.0,1618.0,1
2.35,3,2.5,1990.0,3600.0,2.0,A0,0,7,1990,0,1790.0,3600.0,11
9.6029,4,2.5,2830.0,5932.0,2.0,A0,0,9,2830,0,2840.0,5593.0,1
4.41,2,1.75,1640.0,3090.0,1.0,A0,0,7,910,730,1510.0,4120.0,90
8.955,3,2.75,2470.0,10125.0,2.0,A0,0,8,2470,0,2290.0,10125.0,55
5.9,3,2.5,1730.0,3000.0,2.0,A0,0,8,1730,0,1730.0,1774.0,19
5.24,4,2.0,3410.0,,2.0,A0,0,8,3410,0,,25936.0,43
2.375,3,1.0,1170.0,7350.0,1.0,A0,0,7,1170,0,1170.0,7350.0,55
2.475,3,2.0,1190.0,6445.0,1.0,A0,0,7,1190,0,1920.0,8195.0,19
2.8,3,1.75,1120.0,7740.0,1.0,A0,0,6,860,260,1240.0,7740.0,67
6.2,4,2.5,2960.0,10760.0,2.0,A0,0,9,2960,0,2480.0,9528.0,28
3.07,5,2.25,2880.0,11965.0,2.0,A0,0,8,2880,0,2370.0,10715.0,25
0.4,3,1.0,1080.0,6250.0,1.0,A0,0,5,1080,0,1070.0,6250.0,65
8.2095,5,2.75,3180.0,9255.0,2.0,A0,0,9,3180,0,3180.0,7782.0,1
5.5,4,2.5,2601.0,34335.0,2.0,A0,0,9,2601,0,2080.0,32336.0,20
2.55,3,2.5,1660.0,2890.0,2.0,A0,0,7,1660,0,1540.0,2890.0,14
3.05,2,1.0,1120.0,7560.0,1.0,A0,1,6,1120,0,,7200.0,68
2.55,4,2.0,1180.0,7275.0,1.0,A0,0,7,1180,0,1210.0,7275.0,50
3.2495,3,2.5,1510.0,7300.0,1.0,A0,0,7,1040,470,1360.0,7300.0,41
10.25,2,1.75,2050.0,11900.0,1.0,A0,0,8,2050,0,2980.0,11900.0,65
4.7,2,2.0,1430.0,3880.0,1.0,A0,0,7,1430,0,1430.0,3880.0,66
3.79,4,2.5,3040.0,12522.0,2.0,A0,0,7,3040,0,2490.0,9742.0,15
18.25,4,2.5,3070.0,7830.0,2.0,A0,2,11,1970,1100,,4682.0,6
3.25,4,2.5,2150.0,5397.0,2.0,A0,0,8,2150,0,2260.0,5080.0,17
2.1,3,2.5,1870.0,4060.0,2.0,A0,0,7,1870,0,2190.0,4060.0,10
7.06,3,2.5,2070.0,4463.0,1.5,A0,0,8,1780,290,,5000.0,84
6.7495,4,2.75,2600.0,6050.0,2.0,A0,0,8,1960,640,1990.0,6050.0,66
2.4,2,1.0,840.0,5087.0,1.0,A0,0,7,840,0,,5087.0,90
3.74,5,2.5,2570.0,61855.0,1.0,A0,0,7,1470,1100,,49658.0,34
3.75,3,2.5,1670.0,2589.0,2.0,A0,0,8,1670,0,1670.0,2897.0,15
3.85,3,1.75,1300.0,4000.0,1.0,A0,0,7,900,400,1750.0,4000.0,62
11.75,4,2.5,3700.0,21755.0,1.0,A0,4,11,2620,1080,3480.0,13786.0,27
11.0,4,3.5,4150.0,49503.0,2.0,A0,0,11,4150,0,,60137.0,12
3.465,4,3.0,2793.0,5703.0,2.0,A0,0,9,2793,0,2793.0,5704.0,6
8.04,3,3.0,3030.0,5156.0,1.5,A0,0,9,2080,950,1910.0,5720.0,86
4.1,4,1.75,1430.0,4096.0,2.0,A0,0,7,1430,0,1640.0,3377.0,115
7.3495,4,3.5,3660.0,4903.0,2.0,A0,0,9,2760,900,3630.0,4992.0,1
6.775,5,2.75,2720.0,4680.0,1.5,A0,0,8,1710,1010,1670.0,4800.0,102
3.9,3,1.0,800.0,3060.0,1.5,A0,0,6,800,0,1180.0,3060.0,112
3.8,3,2.5,1980.0,7309.0,2.0,A0,0,7,1980,0,2060.0,9681.0,22
1.44,3,1.5,1060.0,9600.0,1.0,A0,0,7,1060,0,1440.0,9600.0,53
7.96,4,2.5,2150.0,8536.0,1.0,A0,3,8,1400,750,2800.0,9500.0,48
6.43,5,2.75,2930.0,7663.0,2.0,A0,0,9,2930,0,2750.0,10335.0,2
4.53,2,1.0,1260.0,5100.0,1.5,A0,0,7,1120,140,,5100.0,90
5.86,4,2.5,2496.0,8058.0,2.0,A0,0,9,2496,0,2496.0,7757.0,17
8.25,5,3.75,4130.0,226076.0,2.0,A0,0,9,3170,960,,55321.0,30
6.3,3,3.0,1970.0,20978.0,2.0,A1,3,9,1770,200,2280.0,75396.0,35
3.0995,3,2.5,,3690.0,2.0,A0,0,7,1860,0,1870.0,4394.0,15
2.12,3,2.5,1820.0,8722.0,1.5,A0,0,7,1820,0,1480.0,12285.0,89
2.39,3,1.75,1810.0,41800.0,1.0,A0,0,7,1210,600,1650.0,135036.0,35
3.85,5,2.5,3390.0,9760.0,1.0,A0,0,8,1750,1640,2360.0,9600.0,37
4.875,4,2.5,2320.0,8721.0,2.0,A0,0,8,2320,0,,8268.0,24
3.85,4,2.5,2620.0,8331.0,2.0,A0,0,9,2620,0,2760.0,8174.0,24
2.65,4,2.5,2181.0,5521.0,2.0,A0,0,8,2181,0,2333.0,5143.0,9
2.149,3,1.75,1899.0,11325.0,2.0,A0,0,7,1899,0,2000.0,10454.0,72
4.551,3,1.0,1540.0,3399.0,1.5,A0,0,7,1200,340,1500.0,3914.0,89
6.25,4,2.0,2490.0,4700.0,1.0,A0,0,7,1690,800,2240.0,5000.0,63
4.95,2,1.0,1790.0,3760.0,1.5,A0,0,8,1490,300,1458.0,3760.0,103
2.55,3,2.5,1450.0,5008.0,1.0,A0,0,7,840,610,,5019.0,8
2.434,4,2.5,1820.0,6916.0,2.0,A0,0,7,1820,0,1680.0,6995.0,21
0.8,3,1.0,1250.0,6250.0,1.0,A0,0,7,1030,220,1130.0,6250.0,66
3.3,3,1.5,1330.0,12500.0,1.0,A0,0,7,1330,0,2310.0,12500.0,49
2.25,4,2.5,2450.0,8932.0,2.0,A0,0,8,2450,0,2410.0,8775.0,25
14.0,3,2.75,3910.0,7080.0,1.0,A0,0,9,1970,1940,3480.0,7370.0,66
5.4,5,3.25,3090.0,7069.0,2.0,A0,0,9,3090,0,,8000.0,3
7.05,3,2.25,2206.0,82031.0,1.0,A0,2,6,866,1340,2590.0,53024.0,32
1.921,2,2.5,1250.0,1580.0,2.0,A0,0,7,1030,220,1250.0,1361.0,10
6.35,4,2.5,4070.0,129808.0,2.0,A0,0,10,4070,0,,102366.0,17
4.425,3,1.5,1430.0,5200.0,1.0,A0,3,7,1250,180,2210.0,6240.0,75
25.55,6,4.75,5540.0,7200.0,2.5,A0,2,11,3950,1590,2930.0,7200.0,106
8.0,4,2.5,3230.0,256132.0,2.0,A0,0,9,3230,0,3080.0,217800.0,9
1.4,3,1.0,1690.0,7700.0,1.0,A0,0,7,1690,0,1590.0,7700.0,46
2.6,3,1.0,1350.0,14212.0,1.0,A0,0,6,1350,0,,14404.0,34
4.97,2,2.0,1870.0,5143.0,1.0,A0,0,8,1870,0,,5143.0,10
3.3495,2,1.75,1370.0,5125.0,1.0,A0,0,6,1370,0,1200.0,5100.0,71
2.65,3,1.75,1730.0,11986.0,1.0,A0,3,6,1730,0,2490.0,9264.0,97
3.5,3,2.25,1870.0,9000.0,1.0,A0,0,7,1440,430,1870.0,8640.0,37
3.8995,3,1.5,1200.0,890.0,2.0,A0,0,8,1030,170,1230.0,2120.0,7
4.65,4,1.75,1720.0,4240.0,1.5,A0,0,7,1460,260,1930.0,4280.0,90
7.49,4,2.25,2490.0,9864.0,1.0,A0,0,8,1290,1200,2360.0,9864.0,54
3.0815,3,2.0,2210.0,6387.0,1.0,A0,0,8,2210,0,,6497.0,12
2.17,3,2.5,1270.0,1283.0,3.0,A0,0,7,1270,0,1270.0,1512.0,8
4.223,6,2.75,3200.0,9200.0,1.0,A0,2,8,1600,1600,2220.0,9500.0,62
3.125,2,1.0,870.0,6126.0,1.0,A0,0,7,870,0,1620.0,6126.0,77
3.675,3,1.75,1600.0,10280.0,1.0,A0,0,7,1050,550,1590.0,8100.0,38
4.1,3,2.5,1650.0,3436.0,2.0,A0,0,7,1650,0,,3446.0,12
5.8495,3,2.5,1610.0,1246.0,2.0,A0,1,9,1080,530,1610.0,1249.0,1
6.9,4,2.5,3300.0,10764.0,1.0,A0,0,9,1720,1580,2290.0,10975.0,44
1.34,3,1.0,,3954.0,1.5,A0,0,6,1320,0,1270.0,5184.0,103
1.35,3,1.0,1040.0,8125.0,1.0,A0,0,7,1040,0,,9375.0,59
3.45,4,2.0,2280.0,10319.0,1.0,A0,3,8,1270,1010,,9767.0,26
6.0,4,2.5,2810.0,11120.0,2.0,A0,0,9,2810,0,3100.0,12672.0,33
3.82,2,2.5,1380.0,1329.0,2.0,A0,0,8,1050,330,1360.0,3750.0,7
3.13598,3,2.5,2370.0,4200.0,2.0,A0,0,8,2370,0,2370.0,4370.0,1
4.47,4,2.25,1800.0,8623.0,1.0,A0,0,8,1360,440,2370.0,8623.0,35
3.888,3,1.5,980.0,7770.0,1.0,A0,0,7,980,0,1470.0,7350.0,47
7.79,4,2.75,3150.0,38865.0,1.0,A0,0,10,2480,670,3150.0,35880.0,29
3.45,3,2.5,2140.0,3821.0,2.0,A0,0,8,2140,0,,3841.0,10
3.7495,4,3.0,3290.0,10783.0,2.0,A0,0,9,3290,0,2810.0,10783.0,25
10.75,3,2.5,2100.0,15120.0,1.0,A0,0,8,2100,0,3070.0,16078.0,62
1.67,4,2.5,1750.0,11400.0,2.0,A0,0,7,1750,0,1890.0,9024.0,40
7.1,3,2.75,,1842.0,2.0,A0,0,9,3010,0,2950.0,4200.0,4
7.4,3,2.0,2270.0,11989.0,1.0,A0,0,9,2270,0,2880.0,12439.0,47
3.75,3,1.0,1290.0,47044.0,1.0,A0,0,7,1150,140,1960.0,49658.0,47
4.25,4,2.25,2490.0,23478.0,2.0,A0,0,8,2490,0,2030.0,12611.0,34
2.38,3,1.75,2190.0,8000.0,1.0,A0,0,8,2190,0,1980.0,8000.0,48
6.3,4,2.75,2780.0,6207.0,2.0,A0,0,8,2780,0,,5592.0,14
4.699,3,2.5,1990.0,4936.0,2.0,A0,0,8,1990,0,2250.0,4815.0,11
2.54999,3,1.0,1150.0,6908.0,1.0,A0,0,6,800,350,1150.0,6908.0,63
1.9,2,1.5,1084.0,3427.0,2.0,A0,0,7,1084,0,1084.0,6250.0,39
4.62,4,2.0,1560.0,7104.0,1.5,A0,0,7,1140,420,1850.0,7105.0,70
3.0,3,1.75,1330.0,9417.0,1.0,A0,0,6,710,620,1690.0,7937.0,79
3.68,3,1.75,1530.0,8028.0,1.0,A0,0,7,1200,330,1530.0,8028.0,48
3.685,3,2.0,1920.0,7598.0,1.0,A0,0,8,1920,0,2220.0,7598.0,43
6.53,4,2.5,2650.0,13684.0,2.0,A0,0,9,2650,0,2650.0,12032.0,21
2.6,4,2.25,2100.0,7305.0,1.0,A0,0,7,1050,1050,1760.0,7308.0,52
2.9,4,2.5,1904.0,,2.0,A0,0,7,1904,0,1560.0,12426.0,16
2.95,3,1.75,1580.0,7000.0,1.0,A0,0,7,1180,400,1640.0,7500.0,39
6.85,4,2.5,3220.0,4031.0,2.0,A0,0,9,3220,0,3150.0,5083.0,13
2.65,3,1.75,2650.0,7378.0,1.0,A0,0,7,1460,1190,,7616.0,63
2.5985,2,1.0,870.0,5635.0,1.0,A0,0,7,870,0,,5750.0,67
3.7499,4,2.5,2680.0,5539.0,2.0,A0,0,8,2680,0,2680.0,5992.0,2
3.45,4,2.5,1940.0,5414.0,2.0,A0,0,8,1940,0,2050.0,6307.0,18
4.5,4,2.75,2530.0,17856.0,2.0,A0,0,8,2530,0,2530.0,14640.0,17
3.75,3,2.5,2180.0,4226.0,2.0,A0,0,8,2180,0,2540.0,4607.0,11
5.75,5,3.5,5110.0,10018.0,2.0,A0,0,10,3850,1260,1790.0,10018.0,12
10.75,5,4.25,4010.0,8252.0,2.0,A0,0,10,4010,0,3370.0,8252.0,0
5.2,4,1.75,1880.0,4080.0,1.0,A0,0,7,940,940,1410.0,4080.0,91
3.74,4,2.5,2960.0,6031.0,2.0,A0,0,9,2960,0,2570.0,5012.0,10
1.9,2,2.0,1860.0,10856.0,1.0,A0,0,8,1260,600,1250.0,10008.0,63
8.0,4,2.5,3470.0,32109.0,2.0,A0,0,10,3470,0,3800.0,35181.0,20
1.9,3,1.5,1780.0,10196.0,1.0,A0,0,7,1270,510,1320.0,7875.0,48
6.15,3,1.75,1600.0,4400.0,1.0,A0,0,7,1030,570,2150.0,4000.0,74
3.439,3,1.5,,11112.0,1.0,A0,0,7,1470,0,,11407.0,61
3.37,3,1.75,1880.0,5752.0,1.0,A0,0,7,940,940,,5201.0,70
8.9,4,2.5,3420.0,9575.0,2.0,A0,0,11,3420,0,3310.0,8192.0,21
3.05,4,1.75,,12518.0,1.0,A0,0,8,1610,420,1650.0,7872.0,65
0.35,2,1.0,790.0,8250.0,1.0,A0,0,6,790,0,900.0,8250.0,68
4.4495,3,2.25,1170.0,1249.0,3.0,A0,0,8,1170,0,1350.0,1310.0,1
3.65,2,1.0,1090.0,4128.0,1.0,A0,0,7,1090,0,,5413.0,67
8.7625,5,3.0,2710.0,8227.0,1.0,A0,2,8,1910,800,2060.0,5400.0,62
4.95,4,3.0,,217800.0,2.5,A0,0,9,2710,0,2710.0,217800.0,9
3.22,3,1.0,860.0,6380.0,1.5,A0,0,7,860,0,1250.0,6380.0,88
3.5,5,2.75,2110.0,5120.0,2.0,A0,0,7,1870,240,1580.0,5120.0,68
3.7145,3,1.5,1480.0,7749.0,1.0,A0,0,7,1480,0,1140.0,5320.0,55
7.95,4,2.75,3410.0,23000.0,2.0,A0,0,10,3410,0,,15512.0,33
0.615,3,1.5,1420.0,8580.0,1.0,A0,0,6,1420,0,,8580.0,53
2.4,3,2.5,2340.0,6837.0,2.0,A0,0,7,2340,0,1850.0,6209.0,23
2.15,3,2.25,1650.0,10336.0,1.0,A0,0,7,1500,150,1420.0,10260.0,53
1.14,3,2.0,1460.0,11481.0,1.0,A0,0,7,1170,290,1540.0,9680.0,20
4.75,3,3.5,2490.0,3582.0,2.0,A0,0,8,1720,770,1445.0,1590.0,10
1.305,2,1.0,900.0,6400.0,1.0,A0,0,6,900,0,1320.0,6400.0,77
7.4,5,2.25,3410.0,35536.0,2.0,A0,0,10,2530,880,3140.0,43453.0,41
2.56,3,1.75,1080.0,1306.0,1.0,A0,0,7,580,500,1440.0,2225.0,61
3.85,3,2.25,1620.0,7350.0,1.0,A0,0,7,1170,450,1800.0,7350.0,46
7.56548,5,2.75,3010.0,4919.0,2.0,A0,0,9,3010,0,3230.0,5415.0,1
